Driver,Nationality,Seasons,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Points,Active,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion,Championship_Experience,Wins_Per_Season,Podiums_Per_Season,Points_Per_Season,Win_Efficiency,Podium_Efficiency,Pole_Conversion,Nationality_Encoded
George Russell,United Kingdom,"[2019, 2020, 2021, 2022]",0.0,0.9876051577809368,83.0,1.0,-0.0381764761675248,0.36348462521963265,5.0,0.9184967326929345,1,,2020,0.0120481927710843,1.0,0.0120481927710843,0.108433734939759,0.0602409638554216,3.614457831325301,0.09579372352539954,0,Non-Champion,0.25,2.25,75.0,0.012,0.108,1.0,42
Eddie Russo,United States,"[1955, 1956, 1957, 1960]",0.0,-0.4263703836830106,4.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Paul Russo,United States,"[1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960]",0.0,-0.35195061834280283,8.0,0.0,-0.19230290088106675,-0.19112694092519905,1.0,-0.17812912757690674,0,,1960,0.0,0.7272727272727273,0.0,0.0909090909090909,0.0909090909090909,0.7727272727272727,2.0959403356914748,0,Non-Champion,0.0,0.09,0.77,0.0,0.125,0.0,43
Troy Ruttman,United States,"[1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957, 1958, 1960]",0.0,-0.33334567700775086,8.0,0.0,-0.0381764761675248,-0.19112694092519905,0.0,-0.1743671177646603,0,,1950,0.0,0.6666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.7916666666666666,1.8102051053820356,0,Non-Champion,0.1,0.1,0.95,0.125,0.125,0.0,43
Peter Ryan,Canada,[1961],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,6
Eddie Sachs,United States,"[1957, 1958, 1959, 1960]",0.0,-0.4263703836830106,4.0,1.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.1428571428571428,0.5714285714285714,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Bob Said,United States,[1959],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Carlos Sainz Jr.,Spain,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",0.0,2.494605405920144,163.0,3.0,-0.0381764761675248,0.7794432998282564,3.0,2.778810584848806,1,,2020,0.0182926829268292,0.9939024390243902,0.0060975609756097,0.0914634146341463,0.0182926829268292,4.844512195121951,1.2387346447631569,0,Non-Champion,0.12,1.88,99.31,0.006,0.092,0.33,38
Eliseo Salazar,Chile,"[1981, 1982, 1983]",0.0,0.13177785636854764,24.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1980,0.0,0.6486486486486487,0.0,0.0,0.0,0.081081081081081,-0.18994150678403982,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,7
Mika Salo,Finland,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2002]",0.0,1.5085435151623912,109.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.08595988717686863,0,,2000,0.0,0.981981981981982,0.0,0.018018018018018,0.0,0.2972972972972973,1.2387346447631569,0,Non-Champion,0.0,0.25,4.12,0.0,0.018,0.0,14
Roy Salvadori,United Kingdom,"[1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960, 1961, 1962]",0.0,0.37364209372422286,47.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.138628024548319,0,,1960,0.0,0.94,0.0,0.04,0.0,0.38,2.0959403356914748,0,Non-Champion,0.0,0.18,1.73,0.0,0.043,0.0,42
Consalvo Sanesi,Italy,"[1950, 1951]",0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1950,0.0,1.0,0.0,0.0,0.0,0.6,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.5,0.0,0.0,0.0,21
Stéphane Sarrazin,France,[1999],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2000,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Logan Sargeant,United States,[2023],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,1,,2020,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Takuma Sato,Japan,"[2002, 2003, 2004, 2005, 2006, 2007, 2008]",0.0,1.1550496297964044,90.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.04457777924215764,0,,2000,0.0,0.9782608695652174,0.0,0.0108695652173913,0.0,0.4782608695652174,0.9529994144537176,0,Non-Champion,0.0,0.14,6.29,0.0,0.011,0.0,22
Carl Scarborough,United States,"[1951, 1953]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Ludovico Scarfiotti,Italy,"[1963, 1964, 1965, 1966, 1967, 1968]",0.0,-0.33334567700775086,10.0,0.0,-0.0381764761675248,-0.19112694092519905,1.0,-0.14615204417281188,0,,1970,0.0,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.4166666666666667,0.6672641841442782,0,Non-Champion,0.17,0.17,2.83,0.1,0.1,0.0,21
Giorgio Scarlatti,Italy,"[1956, 1957, 1958, 1959, 1960, 1961]",0.0,-0.27753085300259506,12.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1960,0.0,0.8,0.0,0.0,0.0,0.0666666666666666,0.6672641841442782,0,Non-Champion,0.0,0.0,0.17,0.0,0.0,0.0,21
Ian Scheckter,South Africa,"[1974, 1975, 1976, 1977]",0.0,-0.18450614632733536,18.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.9,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Jody Scheckter,South Africa,"[1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1980]",1.0,1.545753397832495,112.0,3.0,1.3489613462543526,2.027319323654128,5.0,0.715348202831626,0,[1979],1980,0.0265486725663716,0.991150442477876,0.0884955752212389,0.2920353982300885,0.0442477876106194,2.1769911504424777,1.5244698750725962,1,Champion,1.11,3.67,27.33,0.089,0.295,3.33,37
Harry Schell,United States,"[1950, 1951, 1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960]",0.0,0.5038766830695864,56.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.08972189698911508,0,,1960,0.0,0.9824561403508772,0.0,0.0350877192982456,0.0,0.5614035087719298,2.0959403356914748,0,Non-Champion,0.0,0.18,2.91,0.0,0.036,0.0,43
Tim Schenken,Australia,"[1970, 1971, 1972, 1973, 1974]",0.0,0.1131729150334957,34.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.1837721422952764,0,,1970,0.0,0.9444444444444444,0.0,0.0277777777777777,0.0,0.1944444444444444,0.3815289538348389,0,Non-Champion,0.0,0.2,1.4,0.0,0.029,0.0,1
Albert Scherrer,Switzerland,[1953],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,40
Domenico Schiattarella,Italy,"[1994, 1995]",0.0,-0.4263703836830106,6.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Heinz Schiller,Switzerland,[1962],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,40
Bill Schindler,United States,"[1950, 1951, 1952]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Jean-Louis Schlesser,France,"[1983, 1988]",0.0,-0.5193950903582703,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.5,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Jo Schlesser,France,[1968],0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Bernd Schneider,West Germany,"[1988, 1989, 1990]",0.0,0.07596303236339182,9.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Rudolf Schoeller,Switzerland,[1952],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,40
Rob Schroeder,United States,[1962],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Michael Schumacher,Germany,"[1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2010, 2011, 2012]",7.0,5.173716958167624,306.0,68.0,13.83320174805125,10.485145707362813,77.0,5.681201154996945,0,"[1994, 1995, 2000, 2001, 2002, 2003, 2004]",2000,0.2207792207792207,0.9935064935064936,0.2954545454545454,0.5032467532467533,0.25,5.084415584415584,4.38182217816699,1,Champion,4.79,8.16,82.42,0.297,0.507,1.34,16
Mick Schumacher,Germany,"[2021, 2022]",0.0,0.26201244571391125,43.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.16496209323404415,0,,2020,0.0,0.9772727272727272,0.0,0.0,0.0,0.2727272727272727,-0.4756767370934792,0,Non-Champion,0.0,0.0,6.0,0.0,0.0,0.0,16
Ralf Schumacher,Germany,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007]",0.0,2.810889408616027,180.0,6.0,0.7324556474001849,1.6113606490455041,8.0,1.0275950172480817,0,,2000,0.0331491712707182,0.994475138121547,0.0331491712707182,0.149171270718232,0.0441988950276243,1.8176795580110496,2.0959403356914748,0,Non-Champion,0.55,2.45,29.91,0.033,0.15,1.0,16
Vern Schuppan,Australia,"[1972, 1974, 1975, 1977]",0.0,-0.31474073567269895,9.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,1
Adolfo Schwelm Cruz,Argentina,[1953],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,0
Bob Scott,United States,"[1952, 1953, 1954]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Archie Scott Brown,United Kingdom,[1956],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Piero Scotti,Italy,[1956],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Wolfgang Seidel,West Germany,"[1953, 1958, 1960, 1961, 1962]",0.0,-0.33334567700775086,10.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.3815289538348389,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Günther Seiffert,West Germany,[1962],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,46
Ayrton Senna,Brazil,"[1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994]",3.0,2.45739552325004,161.0,65.0,6.126880512374153,5.285662274755015,19.0,2.084719774489335,0,"[1988, 1990, 1991]",1990,0.4012345679012346,0.9938271604938272,0.2530864197530864,0.4938271604938271,0.1172839506172839,3.765432098765432,2.0959403356914748,1,Champion,3.73,7.27,55.45,0.255,0.497,0.63,5
Bruno Senna,Brazil,"[2010, 2011, 2012]",0.0,0.29922232838401513,46.0,0.0,-0.19230290088106675,-0.26045338669330304,1.0,-0.08595988717686863,0,,2010,0.0,1.0,0.0,0.0,0.0217391304347826,0.717391304347826,-0.18994150678403982,0,Non-Champion,0.0,0.0,11.0,0.0,0.0,0.0,5
Dorino Serafini,Italy,[1950],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.19882018154426223,0,,1950,0.0,1.0,0.0,1.0,0.0,3.0,-0.7614119674029185,0,Non-Champion,0.0,1.0,3.0,0.0,1.0,0.0,21
Chico Serra,Brazil,"[1981, 1982, 1983]",0.0,0.05735809102833988,18.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1980,0.0,0.5454545454545454,0.0,0.0,0.0,0.0303030303030303,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.33,0.0,0.0,0.0,5
Doug Serrurier,South Africa,"[1962, 1963, 1965]",0.0,-0.5007901490232184,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Johnny Servoz-Gavin,France,"[1967, 1968, 1969, 1970]",0.0,-0.31474073567269895,12.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.17624812267078352,0,,1970,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.6923076923076923,0.09579372352539954,0,Non-Champion,0.0,0.25,2.25,0.0,0.083,0.0,15
Tony Settember,United States,"[1962, 1963]",0.0,-0.4263703836830106,6.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Hap Sharp,United States,"[1961, 1962, 1963, 1964]",0.0,-0.44497532501806253,6.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Brian Shawe-Taylor,United Kingdom,"[1950, 1951]",0.0,-0.5007901490232184,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Carroll Shelby,United States,"[1958, 1959]",0.0,-0.40776544234795864,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Tony Shelly,New Zealand,[1962],0.0,-0.5007901490232184,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,30
Jo Siffert,Switzerland,"[1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971]",0.0,1.30388916047682,96.0,2.0,0.11594994854601715,0.15550528791532078,4.0,0.04571045625175726,0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,1.8102051053820356,0,Non-Champion,0.2,0.6,6.8,0.021,0.062,1.0,40
André Simon,France,"[1951, 1952, 1955, 1956, 1957]",0.0,-0.33334567700775086,11.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.3815289538348389,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Sergey Sirotkin,Russia,[2018],0.0,-0.16590120499228342,21.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,2020,0.0,1.0,0.0,0.0,0.0,0.0476190476190476,-0.7614119674029185,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,36
Rob Slotemaker,Netherlands,[1962],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,29
Moisés Solana,Mexico,"[1963, 1964, 1965, 1966, 1967, 1968]",0.0,-0.40776544234795864,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.6672641841442782,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,25
Alex Soler-Roig,Spain,"[1970, 1971, 1972]",0.0,-0.37055555967785475,6.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.6,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,38
Raymond Sommer,France,[1950],0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1950,0.0,1.0,0.0,0.0,0.0,0.6,-0.7614119674029185,0,Non-Champion,0.0,0.0,3.0,0.0,0.0,0.0,15
Vincenzo Sospiri,Italy,[1997],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2000,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,21
Stephen South,United Kingdom,[1980],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,42
Mike Sparken,France,[1955],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Scott Speed,United States,"[2006, 2007]",0.0,-0.03566661564691983,28.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2010,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Mike Spence,United Kingdom,"[1963, 1964, 1965, 1966, 1967, 1968]",0.0,0.13177785636854764,36.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.10853194605034736,0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,0.6672641841442782,0,Non-Champion,0.0,0.17,4.5,0.0,0.028,0.0,42
Alan Stacey,United Kingdom,"[1958, 1959, 1960]",0.0,-0.4263703836830106,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Gaetano Starrabba,Italy,[1961],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Will Stevens,United Kingdom,"[2014, 2015]",0.0,-0.18450614632733536,18.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2010,0.0,0.9,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Chuck Stevenson,United States,"[1951, 1952, 1953, 1954, 1960]",0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.3815289538348389,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Ian Stewart,United Kingdom,[1953],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Jackie Stewart,United Kingdom,"[1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973]",3.0,1.30388916047682,99.0,17.0,3.9691105663845656,2.7205837813351677,15.0,1.1404553116154752,0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,1.5244698750725962,1,Champion,3.0,4.78,39.89,0.273,0.434,1.59,42
Jimmy Stewart,United Kingdom,[1953],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Siegfried Stohr,Italy,[1981],0.0,-0.31474073567269895,9.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Rolf Stommelen,West Germany,"[1970, 1971, 1972, 1973, 1974, 1975, 1976, 1978]",0.0,0.615506331079898,54.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.15743807360955125,0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,1.2387346447631569,0,Non-Champion,0.0,0.12,1.75,0.0,0.019,0.0,46
Philippe Streiff,France,"[1984, 1985, 1986, 1987, 1988]",0.0,0.44806185906443063,53.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.16872410304629062,0,,1990,0.0,0.9814814814814816,0.0,0.0185185185185185,0.0,0.2037037037037037,0.3815289538348389,0,Non-Champion,0.0,0.2,2.2,0.0,0.019,0.0,15
Lance Stroll,Canada,"[2017, 2018, 2019, 2020, 2021, 2022]",0.0,1.7504077525180666,123.0,1.0,-0.19230290088106675,-0.05247404938899112,0.0,0.549819771092782,1,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,0.6672641841442782,0,Non-Champion,0.0,0.5,33.67,0.0,0.024,0.0,6
Hans Stuck,West Germany,"[1951, 1952, 1953]",0.0,-0.4635802663531145,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Hans-Joachim Stuck,West Germany,"[1974, 1975, 1976, 1977, 1978, 1979]",0.0,0.950395275110833,74.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.10100792642585445,0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,0.6672641841442782,0,Non-Champion,0.0,0.33,4.83,0.0,0.027,0.0,46
Otto Stuppacher,Austria,[1976],0.0,-0.5007901490232184,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,2
Danny Sullivan,United States,[1983],0.0,-0.27753085300259506,15.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1980,0.0,1.0,0.0,0.0,0.0,0.1333333333333333,-0.7614119674029185,0,Non-Champion,0.0,0.0,2.0,0.0,0.0,0.0,43
Marc Surer,Switzerland,"[1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986]",0.0,1.0806298644561967,82.0,0.0,-0.19230290088106675,-0.26045338669330304,1.0,-0.14615204417281188,0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,1.2387346447631569,0,Non-Champion,0.0,0.0,2.12,0.0,0.0,0.0,40
John Surtees,United Kingdom,"[1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972]",1.0,1.545753397832495,111.0,8.0,0.7324556474001849,1.4033813117411922,10.0,0.46705555522336006,0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,2.6674107963103535,1,Champion,0.46,1.85,13.85,0.054,0.216,0.75,42
Andy Sutcliffe,United Kingdom,[1977],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,42
